author,orcid,affiliation,affiliation_type,country,paper_title,paper_year,paper_doi,paper_venue,author_position,topic_query,n_relevant_papers,industry_flag,score
Jiahao Yao,0000-0002-5516-5297,Xi’an Jiaotong-Liverpool University,academic,CN,RNSG-Assisted Growth of Diamond on GaN Using Ultrathin AlN Interlayers,2026,https://doi.org/10.1007/s11664-026-12825-x,Journal of Electronic Materials,middle,GaN-on-diamond thermal management,2,0,24
Jianwei Lv,0000-0003-1705-0752,Huazhong University of Science and Technology,academic,CN,Near-junction cooling technology for SiC power modules driven in-situ by thermoelectric effect,2026,https://doi.org/10.1016/j.applthermaleng.2026.132201,Applied Thermal Engineering,middle,near-junction thermal management high power density,2,0,24
Suhang Wei,,Huazhong University of Science and Technology,academic,CN,Near-junction cooling technology for SiC power modules driven in-situ by thermoelectric effect,2026,https://doi.org/10.1016/j.applthermaleng.2026.132201,Applied Thermal Engineering,middle,near-junction thermal management high power density,2,0,24
Tiantian Luan,,Fudan University,academic,CN,Polycrystalline diamond heteroepitaxy on the third-generation semiconductors for thermal dissipation,2026,https://doi.org/10.1016/j.mtelec.2026.100207,Materials Today Electronics,middle,GaN-on-diamond thermal management,2,0,24
Wei Shen,0000-0003-4389-3112,Shenzhen University,academic,CN,Shear-strain-dependent thermal conductivity of diamond explored via a machine learning potential,2026,https://doi.org/10.1063/5.0336299,Applied Physics Letters,middle,diamond heat spreader electronics,2,0,24
Ziling Cai,0009-0007-7945-998X,Fudan University,academic,CN,Polycrystalline diamond heteroepitaxy on the third-generation semiconductors for thermal dissipation,2026,https://doi.org/10.1016/j.mtelec.2026.100207,Materials Today Electronics,middle,GaN-on-diamond thermal management,2,0,24
Ayinawu Abdul Malik,,Kwame Nkrumah University of Science and Technology,academic,GH,"Wide-Bandgap Semiconductors: A Critical Analysis of GaN, SiC, AlGaN, Diamond, and Ga2O3 Synthesis Methods, Challenges, and Prospective Technological Innovations",2025,https://doi.org/10.70322/ism.2025.10011,Intelligent and sustainable manufacturing,middle,GaN-on-diamond thermal management,2,0,24
Dinghua Hu,,Nanjing University of Science and Technology,academic,CN,Integrated embedded cooling method for thermal management in multilayer ceramic circuit substrate microsystems for multi-chip components,2025,https://doi.org/10.1016/j.icheatmasstransfer.2025.109005,International Communications in Heat and Mass Transfer,middle,near-junction thermal management high power density,2,0,24
Jiaqi Li,0000-0002-3218-5930,Nanjing University of Science and Technology,academic,CN,Integrated embedded cooling method for thermal management in multilayer ceramic circuit substrate microsystems for multi-chip components,2025,https://doi.org/10.1016/j.icheatmasstransfer.2025.109005,International Communications in Heat and Mass Transfer,middle,near-junction thermal management high power density,2,0,24
Jinlong Liu,0000-0002-8894-9928,,unknown,,"Stress in CVD Diamond Films: Generation, Suppression, Application, and Measurement",2025,https://doi.org/10.15541/jim20250094,Journal of Inorganic Materials,middle,GaN-on-diamond thermal management,2,0,24
Joseph Morgan,,University of Ghana,academic,GH,"Wide-Bandgap Semiconductors: A Critical Analysis of GaN, SiC, AlGaN, Diamond, and Ga2O3 Synthesis Methods, Challenges, and Prospective Technological Innovations",2025,https://doi.org/10.70322/ism.2025.10011,Intelligent and sustainable manufacturing,middle,GaN-on-diamond thermal management,2,0,24
Liangxian Chen,,,unknown,,"Stress in CVD Diamond Films: Generation, Suppression, Application, and Measurement",2025,https://doi.org/10.15541/jim20250094,Journal of Inorganic Materials,middle,GaN-on-diamond thermal management,2,0,24
Naoteru Shigekawa,0000-0001-7454-8640,Osaka Prefecture University,academic,JP,Direct Integration of Polycrystalline Diamond With 3C‐SiC for Enhanced Thermal Management in GaN HEMTs: Impact of Grain Structure and Interface Engineering,2025,https://doi.org/10.1002/admt.202500437,Advanced Materials Technologies,middle,GaN-on-diamond thermal management,2,0,24
Oliver A. Williams,0000-0002-7210-3004,Cardiff University,academic,GB,Thermal Boundary Resistance Reduction by Interfacial Nanopatterning for GaN-on-Diamond Electronics Applications,2025,https://doi.org/10.1021/acsaelm.5c00119,ACS Applied Electronic Materials,middle,GaN-on-diamond thermal management,2,0,24
Peter Agyemang Oppong,,Kwame Nkrumah University of Science and Technology,academic,GH,"Wide-Bandgap Semiconductors: A Critical Analysis of GaN, SiC, AlGaN, Diamond, and Ga2O3 Synthesis Methods, Challenges, and Prospective Technological Innovations",2025,https://doi.org/10.70322/ism.2025.10011,Intelligent and sustainable manufacturing,middle,GaN-on-diamond thermal management,2,0,24
Prince Acheampong,0009-0009-7364-6922,University of Ghana,academic,GH,"Wide-Bandgap Semiconductors: A Critical Analysis of GaN, SiC, AlGaN, Diamond, and Ga2O3 Synthesis Methods, Challenges, and Prospective Technological Innovations",2025,https://doi.org/10.70322/ism.2025.10011,Intelligent and sustainable manufacturing,middle,GaN-on-diamond thermal management,2,0,24
Rohith Soman,0000-0003-4714-5875,Stanford University,academic,US,Diamond thermal matrix demonstration for two-tier 3D integrated circuits,2025,https://doi.org/10.1063/5.0260085,APL Materials,middle,GaN-on-diamond thermal management,2,0,24
Rose Addo,0009-0004-3180-8587,,unknown,,"Wide-Bandgap Semiconductors: A Critical Analysis of GaN, SiC, AlGaN, Diamond, and Ga2O3 Synthesis Methods, Challenges, and Prospective Technological Innovations",2025,https://doi.org/10.70322/ism.2025.10011,Intelligent and sustainable manufacturing,middle,GaN-on-diamond thermal management,2,0,24
Shengli Wu,0000-0003-1167-007X,Xi'an Jiaotong University,academic,CN,Enhancing interfacial thermal transport in GaN-diamond heterointerfaces through thermally induced mixing layers,2025,https://doi.org/10.1088/1402-4896/ae0832,Physica Scripta,middle,GaN-on-diamond thermal management,2,0,24
Wensheng Liu,0000-0002-3616-7609,Central South University,academic,CN,Transient liquid phase sintering with nanophase reinforcement enables silver joints with low thermal resistance and high shear strength,2025,https://doi.org/10.1016/j.intermet.2025.109059,Intermetallics,middle,advanced packaging thermal resistance high power,2,0,24
Yang Zhao,0009-0000-2124-2568,Nanjing University of Science and Technology,academic,CN,Integrated embedded cooling method for thermal management in multilayer ceramic circuit substrate microsystems for multi-chip components,2025,https://doi.org/10.1016/j.icheatmasstransfer.2025.109005,International Communications in Heat and Mass Transfer,middle,near-junction thermal management high power density,2,0,24
Yasuyoshi Nagai,0000-0001-7587-6128,Tohoku Agricultural Research Center,academic,JP,Direct Integration of Polycrystalline Diamond With 3C‐SiC for Enhanced Thermal Management in GaN HEMTs: Impact of Grain Structure and Interface Engineering,2025,https://doi.org/10.1002/admt.202500437,Advanced Materials Technologies,middle,GaN-on-diamond thermal management,2,0,24
Yutaka Ohno,0000-0003-3998-4409,Tohoku Agricultural Research Center,academic,JP,Direct Integration of Polycrystalline Diamond With 3C‐SiC for Enhanced Thermal Management in GaN HEMTs: Impact of Grain Structure and Interface Engineering,2025,https://doi.org/10.1002/admt.202500437,Advanced Materials Technologies,middle,GaN-on-diamond thermal management,2,0,24
Haidong Yan,0000-0002-4411-0485,Zhejiang University,academic,CN,Low-temperature copper sinter-joining technology for power electronics packaging: A review,2024,https://doi.org/10.1016/j.jmatprotec.2024.118526,Journal of Materials Processing Technology,middle,advanced packaging thermal resistance high power,2,0,16
Mohd Faizol Abdullah,0000-0001-6911-0716,MIMOS (Malaysia),academic,MY,Understanding the Role of Near-Junction Diamond Heat Spreaders in Packaged 20-Gate GaN HEMT Chips via Thermal Simulation,2024,https://doi.org/10.1007/s11664-024-11281-9,Journal of Electronic Materials,middle,GaN-on-diamond thermal management,2,0,16
Norazreen Abd Aziz,0000-0001-8271-5066,National University of Malaysia,academic,MY,Understanding the Role of Near-Junction Diamond Heat Spreaders in Packaged 20-Gate GaN HEMT Chips via Thermal Simulation,2024,https://doi.org/10.1007/s11664-024-11281-9,Journal of Electronic Materials,middle,GaN-on-diamond thermal management,2,0,16
Abhijit Biswas,0000-0002-3729-4802,Rice University,academic,US,Diamond Epilayers with Subnanometer Surface Roughness for Enhanced Device Performance,2026,https://doi.org/10.1021/acsaelm.5c02384,ACS Applied Electronic Materials,middle,CVD diamond substrate power electronics,1,0,16
Anand B. Puthirath,0000-0003-4064-6271,Rice University,academic,US,Diamond Epilayers with Subnanometer Surface Roughness for Enhanced Device Performance,2026,https://doi.org/10.1021/acsaelm.5c02384,ACS Applied Electronic Materials,middle,CVD diamond substrate power electronics,1,0,16
Asif Khan,,University of South Carolina,academic,US,Enhanced Thermal Management in GaN Superlattice Castellated Field Effect Transistors,2026,https://doi.org/10.1109/led.2026.3696134,IEEE Electron Device Letters,middle,GaN-on-diamond thermal management,1,0,16
B Chen,,Wuhan University of Technology,academic,CN,Shear-strain-dependent thermal conductivity of diamond explored via a machine learning potential,2026,https://doi.org/10.1063/5.0336299,Applied Physics Letters,middle,diamond heat spreader electronics,1,0,16
Bailing JIANG,,Xi’an University,academic,CN,The mechanism of electrolyte temperature in modulating electrical insulation and thermal conductivity of anodic oxide coatings on 6061 aluminum alloy,2026,https://doi.org/10.1016/j.surfcoat.2026.133452,Surface and Coatings Technology,middle,advanced packaging thermal resistance high power,1,0,16
Bin He,0000-0002-7553-4686,Shenzhen Technology University,academic,CN,Enhanced thermal performances of high-power LED by diamond packaging,2026,https://doi.org/10.1016/j.diamond.2026.113352,Diamond and Related Materials,middle,diamond heat spreader electronics,1,0,16
Bin Hou,0000-0002-5368-3699,Xidian University,academic,CN,MD-modified DMM analysis of thermal boundary resistance in diamond/GaN heterostructures,2026,https://doi.org/10.1063/5.0325406,Applied Physics Letters,middle,GaN-on-diamond thermal management,1,0,16
Bin Hou,,Xidian University,academic,CN,Impact of Carbon Diffusion Induced Stress on the Properties of Diamond/GaN Heterojunctions,2026,https://doi.org/10.3390/nano16040241,Nanomaterials,middle,GaN-on-diamond thermal management,1,0,16
Bin Hou,,Xidian University,academic,CN,Record- low thermal boundary resistance of GaN-on-diamond structure with ultra-high bonding rate via surface reconstruction bonding technique,2026,https://doi.org/10.1016/j.jallcom.2026.186906,Journal of Alloys and Compounds,middle,GaN-on-diamond thermal management,1,0,16
Bin Hou,,Xidian University,academic,CN,Recent Advances in Diamond-Capped GaN HEMTs for RF Application,2026,https://doi.org/10.3390/nano16040224,Nanomaterials,middle,thermal boundary resistance GaN diamond,1,0,16
Bin Hou,,Xidian University,academic,CN,Recent progress on GaN-on-GaN technology for RF applications,2026,https://doi.org/10.1088/1361-6463/ae74df,Journal of Physics D Applied Physics,middle,advanced packaging thermal resistance high power,1,0,16
Bing Dai,,Harbin Institute of Technology,academic,CN,High-temperature stable growth of thick polycrystalline diamond film on GaN enabled by a SiNx/Si double interlayer,2026,https://doi.org/10.1016/j.diamond.2026.113769,Diamond and Related Materials,middle,GaN-on-diamond thermal management,1,0,16
Bing Liu,,Yanshan University,academic,CN,Synergistic effects of grain boundary and crystallographic orientation on atomic level removal mechanism of polycrystalline diamond,2026,https://doi.org/10.1016/j.wear.2026.206558,Wear,middle,GaN-on-diamond thermal management,1,0,16
Binyan Yan,,Xidian University,academic,CN,Recent Advances in Diamond-Capped GaN HEMTs for RF Application,2026,https://doi.org/10.3390/nano16040224,Nanomaterials,middle,thermal boundary resistance GaN diamond,1,0,16
Bocong Zou,,Fudan University,academic,CN,High-thermal-conductivity polycrystalline diamond grown on GaN via a cyclic-methane-modulation-assisted strategy,2026,https://doi.org/10.1063/5.0340227,Applied Physics Letters,middle,thermal boundary resistance GaN diamond,1,0,16
Bradford B. Pate,0000-0002-3288-2947,United States Naval Research Laboratory,academic,US,Diamond Epilayers with Subnanometer Surface Roughness for Enhanced Device Performance,2026,https://doi.org/10.1021/acsaelm.5c02384,ACS Applied Electronic Materials,middle,CVD diamond substrate power electronics,1,0,16
Cai Chen,,Huazhong University of Science and Technology,academic,CN,Near-junction cooling technology for SiC power modules driven in-situ by thermoelectric effect,2026,https://doi.org/10.1016/j.applthermaleng.2026.132201,Applied Thermal Engineering,middle,near-junction thermal management high power density,1,0,16
Cai Chen,,Huazhong University of Science and Technology,academic,CN,Trimodal mediated superior sintering and fracture resistance mechanism in nano-metal interconnection,2026,https://doi.org/10.1016/j.matdes.2026.116221,Materials & Design,middle,advanced packaging thermal resistance high power,1,0,16
Cedric Leow,,"Agency for Science, Technology and Research",academic,SG,Silicon carbide: a versatile CMOS-compatible material for integrated nonlinear and quantum photonics,2026,https://doi.org/10.1007/s44519-026-00007-5,PhotoniX Synergy,middle,diamond photonics thermal integration,1,0,16
Chao Yang,,Xi’an University,academic,CN,The mechanism of electrolyte temperature in modulating electrical insulation and thermal conductivity of anodic oxide coatings on 6061 aluminum alloy,2026,https://doi.org/10.1016/j.surfcoat.2026.133452,Surface and Coatings Technology,middle,advanced packaging thermal resistance high power,1,0,16
