author,orcid,affiliation,affiliation_type,country,paper_title,paper_year,paper_doi,paper_venue,author_position,topic_query,n_relevant_papers,industry_flag,score
Xin Li,0000-0001-9053-0643,Huazhong University of Science and Technology,academic,CN,A review of development and applications of SiC power devices in packaging and interconnect technology,2025,https://doi.org/10.1108/ssmt-05-2025-0032,Soldering and Surface Mount Technology,last,wide bandgap power device packaging,2,0,44
Yang He,0009-0006-5184-3069,,unknown,,Enhanced phonon transmission at thin-film Si on diamond interface via microtransfer printing,2025,https://doi.org/10.26599/nr.2025.94908110,Nano Research,first,near-junction thermal management,2,0,44
Yang Zhang,0000-0002-2337-0683,Hangzhou Dianzi University,academic,CN,Enhanced thermal conductivity in low-cost diamond micro-powder/copper composites through Cr3C2 interfacial design,2025,https://doi.org/10.1016/j.jallcom.2025.180570,Journal of Alloys and Compounds,last,copper diamond composite,2,0,44
Yi Zhu,0000-0001-7520-564X,Ningbo Institute of Industrial Technology,academic,CN,"Ultrathin, polishing-free diamond anti-reflective films for mid-wave infrared (MWIR) windows promoted by electrostatic spin-coating seeding",2025,https://doi.org/10.1016/j.apsusc.2025.165554,Applied Surface Science,first,diamond thermal conductivity substrate,2,0,44
Yimin Yao,0000-0002-6567-1396,Chinese Academy of Sciences,academic,CN,Synergistic Liquid Metal-Diamond-Reinforced Poly(ionic liquid) Composites for High Thermal Conductivity and Excellent Reliability,2025,https://doi.org/10.1021/acsami.5c07014,ACS Applied Materials & Interfaces,last,diamond thermal conductivity substrate,2,0,44
Yingnan Wang,0009-0000-7206-524X,Shandong University,academic,CN,"Toward Integration of Dense, Contiguous, and Low‐Stress Capping Diamond on GaN/AlGaN Layer Using Two‐Step Growth Process",2025,https://doi.org/10.1002/sia.7394,Surface and Interface Analysis,first,GaN diamond thermal,2,0,44
Yiping Wu,0000-0002-5242-4740,Huazhong University of Science and Technology,academic,CN,Structure and Temperature Dependence of Solder Layer and Electric Parameters in IGBT Modules,2025,https://doi.org/10.3390/mi16091023,Micromachines,last,IGBT module thermal fatigue,2,0,44
Yong Soo Kim,,University of Seoul,academic,KR,Optimization of Au Bowtie Nanoantenna Array Considering Both Field Enhancement and Thermal Endurance for High-order Harmonic Generation,2025,https://doi.org/10.1007/s11468-025-02910-y,Plasmonics,first,diamond thermal conductivity substrate,2,0,44
Yongfeng Lu,0000-0002-5942-1999,University of Nebraska–Lincoln,academic,US,Femtosecond laser polishing of copper/diamond composites,2025,https://doi.org/10.1016/j.diamond.2025.113185,Diamond and Related Materials,last,copper diamond composite,2,0,44
Yongjie Hu,0000-0001-7225-1130,"University of California, Los Angeles",academic,US,Advancing Thermal Management Technology for Power Semiconductors through Materials and Interface Engineering,2025,https://doi.org/10.1021/accountsmr.4c00349,Accounts of Materials Research,last,GaN diamond thermal,2,0,44
Yonhua Tzeng,0000-0003-4763-1144,National Cheng Kung University,academic,TW,MPCVD diamond thin films as heat spreaders for back end of the line (BEOL) silicon chip fabrication,2025,https://doi.org/10.1016/j.diamond.2025.112999,Diamond and Related Materials,first,diamond heat spreader,2,0,44
Young Min Jhon,0000-0002-0735-1511,Korea Advanced Institute of Science and Technology,academic,KR,Optimization of Au Bowtie Nanoantenna Array Considering Both Field Enhancement and Thermal Endurance for High-order Harmonic Generation,2025,https://doi.org/10.1007/s11468-025-02910-y,Plasmonics,last,diamond thermal conductivity substrate,2,0,44
Yucheng Wang,0000-0001-5746-0081,Northwestern Polytechnical University,academic,CN,Liquid metal microfluidic cooling system for high-efficiency thermal management via learning-based genetic algorithm,2025,https://doi.org/10.1016/j.engappai.2025.112324,Engineering Applications of Artificial Intelligence,first,near-junction thermal management,2,0,44
Yue Hao,0009-0000-3541-9766,Xidian University,academic,CN,Application and prospect of <i>in situ</i> TEM in wide bandgap semiconductor materials and devices,2025,https://doi.org/10.1063/5.0225128,Applied Physics Reviews,last,GaN diamond thermal,2,0,44
Yuji Zhao,0000-0001-9199-4159,Rice University,academic,US,Mitigation of self-heating in AlGaN/GaN HEMTs using transferred LPCVD-grown h-BN,2025,https://doi.org/10.1063/5.0283264,Applied Physics Letters,last,GaN HEMT thermal management,2,0,44
Yushuo Hu,,Xiamen University,academic,CN,MPCVD grown high quality diamond single crystal film for high-speed solar-blind UV photodetectors with TiC ohmic contacts,2025,https://doi.org/10.1016/j.diamond.2025.112199,Diamond and Related Materials,first,single crystal diamond MPCVD,2,0,44
Zhanpeng Sun,0009-0009-7268-7984,Wuhan University,academic,CN,Heat transport exploration through the GaN/diamond interfaces using machine learning potential,2025,https://doi.org/10.1016/j.ijheatmasstransfer.2025.126724,International Journal of Heat and Mass Transfer,first,GaN diamond thermal,2,0,44
Zhenhuai Yang,,Ji Hua Laboratory,academic,CN,High Thermal Conductivity Diamond–Copper Composites Prepared via Hot Pressing with Tungsten–Coated Interfacial Layer Optimization,2025,https://doi.org/10.3390/ma18163882,Materials,last,copper diamond composite,2,0,44
Zhiguo Tian,0000-0002-6458-8419,Tsinghua University,academic,CN,Viscous effect on neutral radical spatial distribution in microwave plasma chemical vapor deposition,2025,https://doi.org/10.1088/1361-6463/adbcbc,Journal of Physics D Applied Physics,first,single crystal diamond MPCVD,2,0,44
Zhiming Zhou,0000-0001-8990-6578,Chongqing University of Technology,academic,CN,Enhanced wear resistance of CuSn19Ti10/Ni-coated diamond composite coatings prepared by laser cladding: Influence of nickel plating on diamond retention and microstructure,2025,https://doi.org/10.1016/j.ijrmhm.2025.107066,International Journal of Refractory Metals and Hard Materials,last,copper diamond composite,2,0,44
Zonghui Su,,Harbin Institute of Technology,academic,CN,Enhanced thermal conductivity and thermal shock resistance in diamond/copper composites through diamond surface etching,2025,https://doi.org/10.1016/j.matlet.2025.138229,Materials Letters,first,copper diamond composite,2,0,44
Ümit Y. Ogras,0000-0002-5045-5535,University of Wisconsin–Madison,academic,US,MFIT : Multi-FIdelity Thermal Modeling for 2.5D and 3D Multi-Chiplet Architectures,2025,https://doi.org/10.1145/3765905,ACM Transactions on Design Automation of Electronic Systems,last,chiplet package thermal,2,0,44
James W. Pomeroy,0000-0003-3443-8759,University of Bristol,academic,GB,Analysis of Heat Diffusion in GaN/3C-SiC/Diamond HEMTs for Design Optimization,2026,https://doi.org/10.1109/ted.2025.3649191,IEEE Transactions on Electron Devices,middle,GaN diamond thermal,7,0,40
Kelly Woo,0000-0002-8820-7975,Stanford University,academic,US,Optimization Factors for the Thermal Design of Packaged GaN High-Electron-Mobility Transistors,2026,https://doi.org/10.1109/ted.2026.3667665,IEEE Transactions on Electron Devices,middle,diamond heat spreader,7,0,40
L. Bolzoni,0000-0003-2589-9449,University of Waikato,academic,NZ,Interface Phonon Transmission Behaviors and Their Resultant Influence on Thermal Transport in Cu/Diamond Composites,2026,https://doi.org/10.1002/mgea.70069,Materials Genome Engineering Advances,middle,diamond heat spreader,5,0,40
Zijun Qi,0000-0002-4440-5734,Wuhan University of Technology,academic,CN,Multiscale investigation of thermal transport in β-Ga2O3-based heterointerfaces enabled by machine learning potential: cross-scale parameter,2026,https://doi.org/10.1038/s41524-026-02007-y,npj Computational Materials,middle,diamond heat spreader,5,0,40
Jinlong Liu,0000-0002-8894-9928,,unknown,,"Stress in CVD Diamond Films: Generation, Suppression, Application, and Measurement",2025,https://doi.org/10.15541/jim20250094,Journal of Inorganic Materials,middle,GaN diamond thermal,5,0,40
Liangxian Chen,,,unknown,,"Stress in CVD Diamond Films: Generation, Suppression, Application, and Measurement",2025,https://doi.org/10.15541/jim20250094,Journal of Inorganic Materials,middle,GaN diamond thermal,5,0,40
Huaixin Guo,0000-0003-0702-8180,Collaborative Innovation Center of Advanced Microstructures,academic,CN,Extracting deeply buried thermal resistance in Au/Au-bonded thick Si-on-diamond,2026,https://doi.org/10.1063/5.0314427,Applied Physics Letters,middle,diamond heat spreader,4,0,40
Shiwei Feng,0000-0001-9038-8309,Beijing University of Technology,academic,CN,Micro-array-enhanced structure–function analysis of effective thermal boundary resistance in GaN/SiN <i>x</i> /diamond heterostructures,2026,https://doi.org/10.1063/5.0333406,Applied Physics Letters,middle,GaN diamond thermal,4,0,40
Wei Shen,0000-0003-4389-3112,Shenzhen University,academic,CN,Shear-strain-dependent thermal conductivity of diamond explored via a machine learning potential,2026,https://doi.org/10.1063/5.0336299,Applied Physics Letters,middle,diamond heat spreader,4,0,40
Xiufei Hu,,Shandong University,academic,CN,"Hydrogen-terminated diamond 2DHG: Formation mechanisms, interface engineering, and device applications—A review",2026,https://doi.org/10.1016/j.diamond.2026.113551,Diamond and Related Materials,middle,GaN diamond thermal,4,0,40
Samuel Graham,0000-0002-1299-1636,"University of Maryland, College Park",academic,US,Dynamic Thermal Management of a MOSFET Power Module Using a Novel Three-Component Phase Change Material,2025,https://doi.org/10.1115/1.4069070,ASME Journal of Heat and Mass Transfer,middle,power module baseplate thermal,4,0,40
A.M. Mohamad Yussof,,National University of Malaysia,academic,MY,Revisiting the effectiveness of diamond heat spreaders on multi-finger gate GaN HEMT using chip-to-package-level thermal simulation,2024,https://doi.org/10.1016/j.microrel.2024.115496,Microelectronics Reliability,first,diamond heat spreader,2,0,36
Andoniaina M. Randriambololona,0000-0001-8389-5812,"University of Maryland, College Park",academic,US,Three-Component Composite Phase Change Material (PCM) for Electronics Subject to Transient/Pulsed Heat Loads,2024,https://doi.org/10.1109/tcpmt.2024.3376234,IEEE Transactions on Components Packaging and Manufacturing Technology,first,near-junction thermal management,2,0,36
Cao Zhan,0000-0001-5274-4982,Virginia Tech,academic,US,Intelligent Condition Monitoring of Multiple Thermal Degradation of IGBT Modules Based on Case Temperature Matrix,2024,https://doi.org/10.1109/tpel.2024.3415439,IEEE Transactions on Power Electronics,first,IGBT module thermal fatigue,2,0,36
Changrui Wang,,Soochow University,academic,CN,Numerical simulation and experimental investigation on heat transfer and hydraulic characteristics of rectangular microchannel heat sinks using high thermal conductivity diamond/copper composites,2024,https://doi.org/10.1016/j.diamond.2024.111371,Diamond and Related Materials,last,copper diamond composite,2,0,36
Chenlong Wei,0000-0003-0278-7452,Chinese Academy of Sciences,academic,CN,Interface improvement of diamond/copper composites through a low-temperature high-efficiency coating method,2024,https://doi.org/10.1016/j.tsf.2024.140486,Thin Solid Films,first,copper diamond composite,2,0,36
Cui Yu,0000-0002-6346-5943,,unknown,,High-concentration diamond nitrogen vacancy color center fabricated by microwave plasma chemical vapor deposition and its properties,2024,https://doi.org/10.7498/aps.74.20241438,Acta Physica Sinica,last,single crystal diamond MPCVD,2,0,36
David Huitink,0000-0002-9139-3887,University of Arkansas at Fayetteville,academic,US,Transient Liquid Phase Bond Acceleration Using Copper Nanowires,2024,https://doi.org/10.1115/1.4066042,Journal of Electronic Packaging,last,wide bandgap power device packaging,2,0,36
Francesco Iannuzzo,0000-0003-3949-2172,Aalborg University,academic,DK,Intelligent Condition Monitoring of Multiple Thermal Degradation of IGBT Modules Based on Case Temperature Matrix,2024,https://doi.org/10.1109/tpel.2024.3415439,IEEE Transactions on Power Electronics,last,IGBT module thermal fatigue,2,0,36
Guangzhao Qin,0000-0001-6770-1096,Chongqing University,academic,CN,Deep-potential enabled multiscale simulation of gallium nitride devices on boron arsenide cooling substrates,2024,https://doi.org/10.1038/s41467-024-46806-7,Nature Communications,last,thermal boundary resistance GaN,2,0,36
Guoqi Zhang,0000-0002-8023-5170,Delft University of Technology,academic,NL,Prognostic Monitoring of Power QFN Packages With Silver Sintered Die-Attach Materials,2024,https://doi.org/10.1109/tcpmt.2024.3443530,IEEE Transactions on Components Packaging and Manufacturing Technology,last,die attach thermal resistance,2,0,36
Hannah N. Masten,0000-0002-4962-0898,"National Academies of Sciences, Engineering, and Medicine",academic,US,Reduced temperature in lateral (Al<i>x</i>Ga1−<i>x</i>)2O3/Ga2O3 heterojunction field effect transistor capped with nanocrystalline diamond,2024,https://doi.org/10.1063/5.0191771,Applied Physics Letters,first,diamond heat spreader,2,0,36
Herman Oprins,0000-0003-0680-4969,IMEC,academic,BE,Thermal Scaling Analysis of Large Hybrid Laser Arrays for Co-Packaged Optics,2024,https://doi.org/10.1109/jstqe.2024.3444923,IEEE Journal of Selected Topics in Quantum Electronics,last,co-packaged optics thermal,2,0,36
Hing Wah Lee,0000-0003-4521-7951,MIMOS (Malaysia),academic,MY,Understanding the Role of Near-Junction Diamond Heat Spreaders in Packaged 20-Gate GaN HEMT Chips via Thermal Simulation,2024,https://doi.org/10.1007/s11664-024-11281-9,Journal of Electronic Materials,last,diamond heat spreader,2,0,36
Jean‐François Silvain,0000-0002-5881-6833,University of Nebraska–Lincoln,academic,US,Pressureless sintering of Al/diamond materials using AlSi12 liquid phase,2024,https://doi.org/10.1016/j.matlet.2024.137788,Materials Letters,last,copper diamond composite,2,0,36
Jianhui Zeng,0009-0006-1161-2004,Chinese Academy of Sciences,academic,CN,Poly(ionic liquid)s: A Promising Matrix for Thermal Interface Materials,2024,https://doi.org/10.1021/acsami.4c09914,ACS Applied Materials & Interfaces,first,chiplet package thermal,2,0,36
Jun Shen,0000-0002-5769-1223,Chongqing University,academic,CN,Corrosion inhibition of Ga-based thermal interface materials with Ni coating on Cu substrate,2024,https://doi.org/10.1016/j.surfcoat.2024.131286,Surface and Coatings Technology,last,diamond thermal conductivity substrate,2,0,36
